season,match_date,home_team,away_team,home_goals,away_goals,home_ht_goals,away_ht_goals,shots_home,shots_away,shots_on_target_home,shots_on_target_away,corners_home,corners_away,fouls_home,fouls_away,yellow_home,yellow_away,red_home,red_away,result
2019-20,2019-12-22,Leganes,Espanol,2,0,1,0,11,9,5,3,1,5,11,15,1,6,0,0,home_win
2019-20,2019-12-22,Betis,Ath Madrid,1,2,0,0,15,8,2,5,5,3,11,14,4,3,0,0,away_win
2019-20,2020-01-03,Valladolid,Leganes,2,2,1,2,14,12,5,5,4,3,16,13,3,2,0,0,draw
2019-20,2020-01-03,Sevilla,Ath Bilbao,1,1,0,1,9,6,2,1,9,1,16,20,2,4,0,0,draw
2019-20,2020-01-04,Valencia,Eibar,1,0,1,0,9,10,1,3,6,5,13,20,1,3,0,1,home_win
2019-20,2020-01-04,Getafe,Real Madrid,0,3,0,1,15,10,4,8,7,4,20,14,3,2,0,0,away_win
2019-20,2020-01-04,Ath Madrid,Levante,2,1,2,1,17,6,8,3,5,5,9,10,1,3,0,0,home_win
2019-20,2020-01-04,Espanol,Barcelona,2,2,1,0,8,14,3,7,4,5,17,11,2,2,0,1,draw
2019-20,2020-01-05,Granada,Mallorca,1,0,1,0,7,17,4,5,3,4,23,11,5,1,0,0,home_win
2019-20,2020-01-05,Sociedad,Villarreal,1,2,1,0,10,14,2,2,7,2,16,14,5,4,0,0,away_win
2019-20,2020-01-05,Alaves,Betis,1,1,1,0,6,10,1,3,3,6,18,15,7,3,0,1,draw
2019-20,2020-01-05,Celta,Osasuna,1,1,0,0,20,8,7,1,6,1,14,19,4,3,0,0,draw
2019-20,2020-01-17,Leganes,Getafe,0,3,0,3,8,8,2,4,4,4,22,18,6,4,0,0,away_win
2019-20,2020-01-18,Eibar,Ath Madrid,2,0,1,0,9,12,4,4,6,7,16,14,1,2,0,0,home_win
2019-20,2020-01-18,Osasuna,Valladolid,0,0,0,0,21,5,5,3,9,1,16,10,2,2,0,0,draw
2019-20,2020-01-18,Levante,Alaves,0,1,0,0,20,14,3,6,7,6,12,20,2,4,0,0,away_win
2019-20,2020-01-18,Real Madrid,Sevilla,2,1,0,0,13,8,4,3,2,4,17,12,3,1,0,0,home_win
2019-20,2020-01-19,Mallorca,Valencia,4,1,3,0,13,8,6,1,1,6,18,11,4,4,0,1,home_win
2019-20,2020-01-19,Betis,Sociedad,3,0,2,0,14,7,6,0,6,2,8,10,3,1,0,0,home_win
2019-20,2020-01-19,Villarreal,Espanol,1,2,0,1,21,16,5,5,4,4,15,18,1,3,0,1,away_win
2019-20,2020-01-19,Ath Bilbao,Celta,1,1,0,0,22,7,6,3,13,0,18,12,4,3,0,0,draw
2019-20,2020-01-19,Barcelona,Granada,1,0,0,0,18,5,6,1,7,0,11,17,0,4,0,1,home_win
2019-20,2020-01-24,Osasuna,Levante,2,0,0,0,15,6,3,2,5,5,18,11,3,3,0,0,home_win
2019-20,2020-01-25,Espanol,Ath Bilbao,1,1,0,1,9,11,3,3,2,3,14,14,3,1,0,0,draw
2019-20,2020-01-25,Valencia,Barcelona,2,0,0,0,8,14,6,5,2,0,13,16,1,3,0,0,home_win
2019-20,2020-01-25,Alaves,Villarreal,1,2,0,1,12,11,6,6,7,4,10,12,2,1,0,0,away_win
2019-20,2020-01-25,Sevilla,Granada,2,0,2,0,12,8,4,1,3,6,13,18,4,1,0,0,home_win
2019-20,2020-01-26,Valladolid,Real Madrid,0,1,0,0,4,12,0,3,3,5,7,11,1,3,0,0,away_win
2019-20,2020-01-26,Sociedad,Mallorca,3,0,0,0,14,8,5,4,7,3,15,7,0,2,0,0,home_win
2019-20,2020-01-26,Getafe,Betis,1,0,0,0,7,8,3,1,8,4,19,12,2,4,0,1,home_win
2019-20,2020-01-26,Ath Madrid,Leganes,0,0,0,0,14,10,3,4,7,6,10,19,2,6,0,1,draw
2019-20,2020-01-26,Celta,Eibar,0,0,0,0,18,5,5,3,6,3,9,16,1,0,0,0,draw
2019-20,2020-02-01,Granada,Espanol,2,1,1,1,8,22,2,4,3,9,15,17,3,3,0,0,home_win
2019-20,2020-02-01,Real Madrid,Ath Madrid,1,0,0,0,16,4,5,1,5,6,18,11,2,3,0,0,home_win
2019-20,2020-02-01,Mallorca,Valladolid,0,1,0,0,16,15,4,7,8,5,11,10,4,1,0,0,away_win
2019-20,2020-02-01,Valencia,Celta,1,0,0,0,9,11,5,4,4,7,14,20,6,3,0,0,home_win
2019-20,2020-02-02,Leganes,Sociedad,2,1,0,1,12,2,5,1,3,1,24,19,4,3,0,0,home_win
2019-20,2020-02-02,Eibar,Betis,1,1,1,1,8,14,3,6,2,7,15,16,2,2,0,0,draw
2019-20,2020-02-02,Ath Bilbao,Getafe,0,2,0,1,8,9,2,3,5,4,11,19,2,5,0,0,away_win
2019-20,2020-02-02,Sevilla,Alaves,1,1,0,0,14,4,3,3,6,1,13,12,2,1,0,0,draw
2019-20,2020-02-02,Villarreal,Osasuna,3,1,1,0,9,17,4,5,4,6,19,15,3,2,0,0,home_win
2019-20,2020-02-02,Barcelona,Levante,2,1,2,0,23,10,9,5,8,3,6,10,2,0,0,0,home_win
2019-20,2020-02-07,Alaves,Eibar,2,1,0,0,9,5,5,1,3,5,16,10,3,2,0,0,home_win
2019-20,2020-02-08,Ath Madrid,Granada,1,0,1,0,6,10,3,2,2,3,16,19,4,6,0,0,home_win
2019-20,2020-02-08,Valladolid,Villarreal,1,1,1,0,8,8,1,3,2,4,14,22,3,3,0,0,draw
2019-20,2020-02-08,Getafe,Valencia,3,0,0,0,22,5,10,0,10,0,12,6,4,4,0,1,home_win
2019-20,2020-02-08,Levante,Leganes,2,0,2,0,9,12,5,4,2,2,18,15,2,3,0,0,home_win
2019-20,2020-02-09,Espanol,Mallorca,1,0,0,0,12,7,7,3,1,7,26,15,6,2,0,0,home_win
2019-20,2020-02-09,Sociedad,Ath Bilbao,2,1,0,0,14,6,4,3,4,4,7,15,2,2,0,1,home_win
2019-20,2020-02-09,Osasuna,Real Madrid,1,4,1,2,14,17,4,7,4,3,11,15,2,2,0,0,away_win
2019-20,2020-02-09,Celta,Sevilla,2,1,0,1,13,12,7,4,3,4,16,14,3,2,0,0,home_win
2019-20,2020-02-09,Betis,Barcelona,2,3,2,2,7,10,3,6,0,8,21,17,5,5,1,1,away_win
2019-20,2020-02-14,Valencia,Ath Madrid,2,2,1,2,9,8,3,3,11,4,12,16,3,3,0,0,draw
2019-20,2020-02-15,Mallorca,Alaves,1,0,0,0,14,10,6,0,8,5,16,15,0,2,0,0,home_win
2019-20,2020-02-15,Barcelona,Getafe,2,1,2,0,12,7,5,2,2,3,12,30,3,2,0,0,home_win
2019-20,2020-02-15,Villarreal,Levante,2,1,1,0,14,11,6,2,5,10,15,15,3,1,0,0,home_win
2019-20,2020-02-15,Granada,Valladolid,2,1,0,0,11,6,5,4,10,5,19,13,3,2,0,0,home_win
2019-20,2020-02-16,Real Madrid,Celta,2,2,0,1,15,5,4,3,9,3,10,10,2,2,0,0,draw
2019-20,2020-02-16,Ath Bilbao,Osasuna,0,1,0,1,12,6,2,2,4,0,14,20,4,4,0,0,away_win
2019-20,2020-02-16,Sevilla,Espanol,2,2,1,1,18,5,6,3,9,2,17,9,3,4,0,1,draw
2019-20,2020-02-16,Leganes,Betis,0,0,0,0,11,3,1,2,4,2,15,20,5,3,0,1,draw
2019-20,2020-02-21,Betis,Mallorca,3,3,2,2,19,11,6,4,7,1,13,12,2,1,0,0,draw
2019-20,2020-02-22,Celta,Leganes,1,0,0,0,3,11,1,2,2,9,13,17,3,3,1,0,home_win
2019-20,2020-02-22,Barcelona,Eibar,5,0,3,0,13,12,11,5,5,5,8,19,0,2,0,0,home_win
2019-20,2020-02-22,Sociedad,Valencia,3,0,2,0,19,6,7,1,6,7,19,9,1,1,0,0,home_win
2019-20,2020-02-22,Levante,Real Madrid,1,0,0,0,8,19,2,7,3,7,16,10,1,2,0,0,home_win
2019-20,2020-02-23,Osasuna,Granada,0,3,0,3,14,10,1,4,6,3,19,11,3,1,0,0,away_win
2019-20,2020-02-23,Alaves,Ath Bilbao,2,1,1,1,4,13,4,5,2,9,17,12,4,4,0,0,home_win
2019-20,2020-02-23,Valladolid,Espanol,2,1,0,0,21,6,6,2,4,2,10,18,1,5,0,1,home_win
2019-20,2020-02-23,Getafe,Sevilla,0,3,0,1,10,8,2,5,5,3,14,17,7,3,0,0,away_win
2019-20,2020-02-23,Ath Madrid,Villarreal,3,1,1,1,16,10,9,4,6,1,14,6,1,2,0,0,home_win
2019-20,2020-02-28,Sociedad,Valladolid,1,0,0,0,13,6,4,1,8,4,15,11,1,1,0,0,home_win
2019-20,2020-02-29,Granada,Celta,0,0,0,0,14,6,0,2,6,1,14,11,3,5,0,0,draw
2019-20,2020-02-29,Leganes,Alaves,1,1,0,0,19,8,6,4,6,4,18,18,3,3,0,0,draw
2019-20,2020-02-29,Valencia,Betis,2,1,0,0,10,14,5,5,6,7,13,9,2,3,0,0,home_win
2019-20,2020-02-29,Eibar,Levante,3,0,1,0,13,11,9,4,3,6,15,16,3,2,0,0,home_win
2019-20,2020-03-01,Sevilla,Osasuna,3,2,2,0,12,14,5,4,7,1,9,14,2,2,0,1,home_win
2019-20,2020-03-01,Ath Bilbao,Villarreal,1,0,0,0,18,10,6,3,5,6,11,13,6,6,0,0,home_win
2019-20,2020-03-01,Espanol,Ath Madrid,1,1,1,0,9,5,3,2,3,4,20,18,3,4,0,0,draw
2019-20,2020-03-01,Mallorca,Getafe,0,1,0,0,4,9,1,5,4,3,13,24,4,5,1,0,away_win
2019-20,2020-03-01,Real Madrid,Barcelona,2,0,0,0,13,9,5,4,8,2,13,10,2,2,0,0,home_win
2019-20,2020-03-06,Alaves,Valencia,1,1,0,1,13,6,2,2,3,3,9,10,5,3,0,0,draw
2019-20,2020-03-07,Eibar,Mallorca,1,2,0,1,13,10,2,4,4,3,16,8,5,3,0,0,away_win
2019-20,2020-03-07,Ath Madrid,Sevilla,2,2,2,2,21,12,3,4,8,4,14,16,2,4,0,0,draw
2019-20,2020-03-07,Barcelona,Sociedad,1,0,0,0,13,9,6,1,4,4,12,10,4,3,0,0,home_win
2019-20,2020-03-07,Getafe,Celta,0,0,0,0,19,3,6,2,9,1,18,14,6,5,1,0,draw
2019-20,2020-03-08,Betis,Real Madrid,2,1,1,1,14,13,3,4,6,2,8,11,1,1,0,0,home_win
2019-20,2020-03-08,Villarreal,Leganes,1,2,1,0,15,12,5,7,2,5,10,11,4,3,0,0,away_win
2019-20,2020-03-08,Valladolid,Ath Bilbao,1,4,0,2,19,10,2,5,8,1,9,13,1,2,0,0,away_win
2019-20,2020-03-08,Osasuna,Espanol,1,0,0,0,17,8,6,2,6,2,17,12,3,3,0,1,home_win
2019-20,2020-03-08,Levante,Granada,1,1,1,0,11,10,3,7,6,4,21,13,3,3,0,0,draw
2019-20,2020-03-10,Eibar,Sociedad,1,2,0,1,13,6,4,2,3,1,12,10,3,2,0,0,away_win
2019-20,2020-06-11,Sevilla,Betis,2,0,0,0,13,12,5,1,11,2,13,16,0,2,0,0,home_win
2019-20,2020-06-12,Granada,Getafe,2,1,0,1,10,6,4,2,2,3,17,16,6,4,0,0,home_win
2019-20,2020-06-12,Valencia,Levante,1,1,0,0,12,14,3,4,0,6,11,13,1,4,0,1,draw
2019-20,2020-06-13,Espanol,Alaves,2,0,1,0,19,1,9,0,2,1,16,19,4,3,0,1,home_win
2019-20,2020-06-13,Celta,Villarreal,0,1,0,0,4,15,0,4,2,8,5,20,1,1,0,0,away_win
2019-20,2020-06-13,Leganes,Valladolid,1,2,0,1,11,6,2,2,2,1,21,20,2,4,0,0,away_win
2019-20,2020-06-13,Mallorca,Barcelona,0,4,0,2,13,12,3,7,9,3,16,5,1,2,0,0,away_win
2019-20,2020-06-14,Real Madrid,Eibar,3,1,3,0,6,9,5,5,3,3,11,12,1,1,0,0,home_win
2019-20,2020-06-14,Ath Bilbao,Ath Madrid,1,1,1,1,10,9,3,2,5,7,10,9,3,0,0,0,draw
2019-20,2020-06-14,Sociedad,Osasuna,1,1,0,1,9,8,4,1,1,6,5,12,1,3,0,0,draw
2019-20,2020-06-15,Betis,Granada,2,2,0,1,18,8,6,5,11,2,13,18,2,4,0,0,draw
2019-20,2020-06-15,Levante,Sevilla,1,1,0,0,11,10,5,4,5,6,12,10,1,1,0,0,draw
2019-20,2020-06-16,Getafe,Espanol,0,0,0,0,21,5,4,3,5,5,15,9,3,2,0,1,draw
2019-20,2020-06-16,Villarreal,Mallorca,1,0,1,0,10,15,4,5,2,6,16,10,3,4,0,0,home_win
2019-20,2020-06-16,Barcelona,Leganes,2,0,1,0,10,6,5,2,3,2,16,16,5,3,0,0,home_win
2019-20,2020-06-17,Eibar,Ath Bilbao,2,2,1,1,12,6,6,3,8,3,10,11,3,2,0,0,draw
2019-20,2020-06-17,Valladolid,Celta,0,0,0,0,6,11,1,4,5,8,18,15,3,3,0,0,draw
2019-20,2020-06-17,Osasuna,Ath Madrid,0,5,0,1,13,10,3,6,3,2,12,8,3,3,0,0,away_win
2019-20,2020-06-18,Alaves,Sociedad,2,0,0,0,15,9,7,1,5,6,21,11,3,4,1,1,home_win
2019-20,2020-06-18,Real Madrid,Valencia,3,0,0,0,19,4,14,2,8,2,12,11,0,2,0,1,home_win
2019-20,2020-06-19,Mallorca,Leganes,1,1,1,0,7,16,3,4,3,7,15,11,3,6,0,0,draw
2019-20,2020-06-19,Sevilla,Barcelona,0,0,0,0,8,10,4,4,2,9,17,8,3,2,0,0,draw
2019-20,2020-06-19,Granada,Villarreal,0,1,0,1,14,5,4,1,5,0,17,15,0,3,0,0,away_win
2019-20,2020-06-20,Getafe,Eibar,1,1,1,1,9,8,2,2,2,1,18,15,3,0,0,0,draw
2019-20,2020-06-20,Ath Madrid,Valladolid,1,0,0,0,15,6,4,2,10,1,14,12,4,2,0,0,home_win
2019-20,2020-06-20,Espanol,Levante,1,3,1,1,10,14,3,8,8,5,11,10,2,0,0,0,away_win
2019-20,2020-06-20,Ath Bilbao,Betis,1,0,1,0,12,9,3,5,11,5,16,11,4,0,0,0,home_win
2019-20,2020-06-21,Celta,Alaves,6,0,4,0,15,4,10,2,7,4,14,10,1,1,0,1,home_win
2019-20,2020-06-21,Valencia,Osasuna,2,0,2,0,7,13,3,3,1,7,7,19,1,2,0,0,home_win
2019-20,2020-06-21,Sociedad,Real Madrid,1,2,0,0,10,10,2,6,4,1,16,15,4,2,0,0,away_win
2019-20,2020-06-22,Villarreal,Sevilla,2,2,2,1,7,14,5,6,3,8,16,12,3,3,0,0,draw
2019-20,2020-06-22,Leganes,Granada,0,0,0,0,9,4,3,1,4,2,12,16,4,4,0,0,draw
2019-20,2020-06-23,Levante,Ath Madrid,0,1,0,1,12,12,0,7,10,4,12,14,4,2,0,0,away_win
2019-20,2020-06-23,Valladolid,Getafe,1,1,1,1,6,15,2,1,7,8,12,19,5,2,0,0,draw
2019-20,2020-06-23,Barcelona,Ath Bilbao,1,0,0,0,18,6,4,0,6,2,10,16,2,1,0,0,home_win
2019-20,2020-06-24,Alaves,Osasuna,0,1,0,0,5,7,0,1,7,3,12,14,2,3,0,0,away_win
2019-20,2020-06-24,Sociedad,Celta,0,1,0,1,13,4,6,1,7,3,18,15,4,2,0,0,away_win
2019-20,2020-06-24,Real Madrid,Mallorca,2,0,1,0,14,11,6,4,5,4,18,12,4,1,0,0,home_win
2019-20,2020-06-25,Betis,Espanol,1,0,0,0,13,9,6,2,6,5,18,18,4,4,0,0,home_win
2019-20,2020-06-25,Eibar,Valencia,1,0,1,0,14,7,5,0,10,8,12,7,4,2,0,1,home_win
2019-20,2020-06-26,Sevilla,Valladolid,1,1,0,1,15,11,3,5,5,1,16,17,3,2,0,0,draw
2019-20,2020-06-27,Ath Bilbao,Mallorca,3,1,2,0,12,14,6,2,1,8,17,16,1,2,0,0,home_win
2019-20,2020-06-27,Celta,Barcelona,2,2,0,1,10,18,6,2,3,8,19,10,3,4,0,0,draw
2019-20,2020-06-27,Osasuna,Leganes,2,1,1,0,6,21,5,7,2,4,12,15,1,1,0,0,home_win
2019-20,2020-06-27,Ath Madrid,Alaves,2,1,0,0,14,6,4,2,3,1,13,14,3,2,0,0,home_win
2019-20,2020-06-28,Levante,Betis,4,2,2,0,9,17,4,8,2,5,13,14,0,4,0,0,home_win
2019-20,2020-06-28,Villarreal,Valencia,2,0,2,0,17,4,4,0,1,4,9,18,0,2,0,0,home_win
2019-20,2020-06-28,Granada,Eibar,1,2,0,1,14,13,5,6,8,5,8,13,1,0,0,0,away_win
2019-20,2020-06-28,Espanol,Real Madrid,0,1,0,1,8,14,5,6,0,5,18,12,1,1,0,0,away_win
2019-20,2020-06-29,Getafe,Sociedad,2,1,1,0,11,5,4,1,5,4,22,11,6,3,0,0,home_win
2019-20,2020-06-30,Mallorca,Celta,5,1,3,0,9,12,7,8,2,11,16,12,3,2,0,0,home_win
2019-20,2020-06-30,Leganes,Sevilla,0,3,0,2,9,11,3,6,4,2,23,10,4,3,0,0,away_win
2019-20,2020-06-30,Barcelona,Ath Madrid,2,2,1,1,12,10,5,3,3,1,11,15,3,5,0,0,draw
2019-20,2020-07-01,Betis,Villarreal,0,2,0,2,9,15,1,6,1,5,10,16,4,1,1,0,away_win
2019-20,2020-07-01,Valladolid,Levante,0,0,0,0,15,8,4,3,8,3,10,12,2,1,0,0,draw
2019-20,2020-07-01,Valencia,Ath Bilbao,0,2,0,1,10,12,1,4,3,5,9,12,1,0,0,0,away_win
2019-20,2020-07-01,Alaves,Granada,0,2,0,1,11,7,4,4,6,2,18,17,3,2,0,0,away_win
2019-20,2020-07-02,Eibar,Osasuna,0,2,0,1,11,9,4,6,9,4,8,12,1,1,0,0,away_win
2019-20,2020-07-02,Sociedad,Espanol,2,1,0,1,12,4,4,3,4,3,11,15,2,1,0,0,home_win
2019-20,2020-07-02,Real Madrid,Getafe,1,0,0,0,8,10,4,3,6,5,15,22,5,5,0,0,home_win
2019-20,2020-07-03,Ath Madrid,Mallorca,3,0,2,0,15,13,3,1,4,5,14,11,2,1,0,0,home_win
2019-20,2020-07-04,Celta,Betis,1,1,1,0,5,10,1,3,2,8,20,18,5,4,0,0,draw
2019-20,2020-07-04,Valladolid,Alaves,1,0,0,0,5,7,3,0,1,3,13,17,0,0,0,0,home_win
2019-20,2020-07-04,Granada,Valencia,2,2,0,0,17,4,4,3,7,3,18,14,2,2,0,0,draw
2019-20,2020-07-05,Ath Bilbao,Real Madrid,0,1,0,0,7,10,1,4,3,2,13,8,4,3,0,0,away_win
2019-20,2020-07-05,Espanol,Leganes,0,1,0,0,7,4,2,2,0,3,14,22,4,3,1,0,away_win
2019-20,2020-07-05,Osasuna,Getafe,0,0,0,0,6,6,2,1,2,2,17,18,5,4,0,0,draw
2019-20,2020-07-05,Villarreal,Barcelona,1,4,1,3,11,18,4,12,2,6,11,11,1,0,0,0,away_win
2019-20,2020-07-06,Sevilla,Eibar,1,0,0,0,8,19,3,3,11,8,11,16,2,1,0,0,home_win
2019-20,2020-07-06,Levante,Sociedad,1,1,1,1,9,8,4,3,4,2,17,12,3,2,0,0,draw
2019-20,2020-07-07,Celta,Ath Madrid,1,1,0,1,9,10,4,2,6,2,14,13,3,3,0,0,draw
2019-20,2020-07-07,Valencia,Valladolid,2,1,1,0,10,11,4,5,5,2,9,5,3,0,0,0,home_win
2019-20,2020-07-08,Betis,Osasuna,3,0,2,0,14,8,8,2,5,8,9,17,1,5,0,0,home_win
2019-20,2020-07-08,Getafe,Villarreal,1,3,0,0,5,6,2,3,1,3,19,10,4,1,0,1,away_win
2019-20,2020-07-08,Barcelona,Espanol,1,0,0,0,9,11,2,2,6,5,8,12,0,2,1,1,home_win
2019-20,2020-07-09,Eibar,Leganes,0,0,0,0,4,10,1,1,8,1,21,13,3,3,0,0,draw
2019-20,2020-07-09,Mallorca,Levante,2,0,1,0,15,14,5,2,1,5,11,20,3,1,0,0,home_win
2019-20,2020-07-09,Ath Bilbao,Sevilla,1,2,1,0,13,20,4,7,4,7,18,9,3,2,0,0,away_win
2019-20,2020-07-10,Sociedad,Granada,2,3,0,2,19,4,5,3,8,3,12,13,2,3,0,0,away_win
2019-20,2020-07-10,Real Madrid,Alaves,2,0,1,0,18,10,8,4,3,2,5,17,0,1,0,0,home_win
2019-20,2020-07-11,Osasuna,Celta,2,1,1,1,15,12,5,3,3,4,10,11,2,2,0,0,home_win
2019-20,2020-07-11,Valladolid,Barcelona,0,1,0,1,13,9,4,6,4,5,15,13,2,2,0,0,away_win
2019-20,2020-07-11,Ath Madrid,Betis,1,0,0,0,9,21,4,3,2,4,10,10,1,3,1,0,home_win
2019-20,2020-07-12,Sevilla,Mallorca,2,0,1,0,14,14,5,5,5,5,14,7,3,2,0,0,home_win
2019-20,2020-07-12,Leganes,Valencia,1,0,1,0,10,16,1,5,2,8,21,9,4,1,1,0,home_win
2019-20,2020-07-12,Espanol,Eibar,0,2,0,2,14,11,3,6,7,2,13,14,2,2,0,0,away_win
2019-20,2020-07-12,Levante,Ath Bilbao,1,2,0,2,5,12,1,5,2,6,10,15,0,1,0,0,away_win
2019-20,2020-07-13,Alaves,Getafe,0,0,0,0,3,14,1,4,2,4,26,15,4,2,0,0,draw
2019-20,2020-07-13,Villarreal,Sociedad,1,2,0,0,9,11,3,6,2,10,12,11,2,2,0,0,away_win
2019-20,2020-07-13,Granada,Real Madrid,1,2,0,2,13,11,4,5,4,3,18,18,2,2,0,0,away_win
2019-20,2020-07-16,Valencia,Espanol,1,0,1,0,9,18,3,6,4,4,9,18,2,4,1,0,home_win
2019-20,2020-07-16,Sociedad,Sevilla,0,0,0,0,11,8,4,3,3,2,16,13,1,2,0,0,draw
2019-20,2020-07-16,Real Madrid,Villarreal,2,1,1,0,12,8,7,4,4,2,13,13,3,2,0,0,home_win
2019-20,2020-07-16,Mallorca,Granada,1,2,1,1,18,14,5,6,5,6,14,18,7,5,2,0,away_win
2019-20,2020-07-16,Getafe,Ath Madrid,0,2,0,0,15,11,6,3,4,3,14,11,1,2,1,0,away_win
2019-20,2020-07-16,Betis,Alaves,1,2,0,0,14,9,7,5,6,5,14,18,6,4,1,1,away_win
2019-20,2020-07-16,Barcelona,Osasuna,1,2,0,1,19,9,3,5,10,2,7,14,4,1,0,1,away_win
2019-20,2020-07-16,Ath Bilbao,Leganes,0,2,0,0,10,16,3,4,3,3,11,11,2,3,1,0,away_win
2019-20,2020-07-16,Eibar,Valladolid,3,1,2,0,13,17,7,8,3,12,19,13,4,0,0,0,home_win
2019-20,2020-07-16,Celta,Levante,2,3,2,2,16,8,6,4,8,4,11,15,3,0,1,1,away_win
2019-20,2020-07-19,Leganes,Real Madrid,2,2,1,1,15,7,7,4,5,2,9,11,4,1,0,0,draw
2019-20,2020-07-19,Sevilla,Valencia,1,0,0,0,16,8,4,2,4,7,11,6,0,1,0,0,home_win
2019-20,2020-07-19,Osasuna,Mallorca,2,2,1,1,12,12,5,4,3,5,17,10,2,0,0,0,draw
2019-20,2020-07-19,Levante,Getafe,1,0,0,0,13,13,4,4,6,8,10,12,2,4,0,0,home_win
2019-20,2020-07-19,Granada,Ath Bilbao,4,0,1,0,11,11,6,3,2,3,10,11,1,2,0,0,home_win
2019-20,2020-07-19,Alaves,Barcelona,0,5,0,3,8,16,0,8,2,1,17,15,0,0,0,0,away_win
2019-20,2020-07-19,Ath Madrid,Sociedad,1,1,1,0,6,10,3,4,2,3,16,9,1,2,0,0,draw
2019-20,2020-07-19,Villarreal,Eibar,4,0,0,0,12,11,5,3,4,4,4,9,0,0,0,0,home_win
2019-20,2020-07-19,Valladolid,Betis,2,0,1,0,13,10,4,3,3,5,17,10,2,2,0,0,home_win
2019-20,2020-07-19,Espanol,Celta,0,0,0,0,8,9,1,3,1,4,10,11,2,3,0,0,draw
2020-21,2020-09-12,Eibar,Celta,0,0,0,0,8,6,1,3,3,3,17,13,4,4,1,0,draw
2020-21,2020-09-12,Granada,Ath Bilbao,2,0,0,0,4,9,2,2,1,2,8,10,3,4,0,0,home_win
2020-21,2020-09-12,Cadiz,Osasuna,0,2,0,1,12,6,3,4,6,2,14,21,2,2,0,0,away_win
2020-21,2020-09-13,Valencia,Levante,4,2,2,2,14,19,8,8,3,4,9,14,1,3,0,0,home_win
2020-21,2020-09-13,Villarreal,Huesca,1,1,0,1,15,10,4,3,6,6,10,22,1,1,0,0,draw
2020-21,2020-09-13,Alaves,Betis,0,1,0,0,7,11,2,4,6,4,19,17,3,3,0,0,away_win
2020-21,2020-09-13,Valladolid,Sociedad,1,1,1,0,8,8,3,2,5,3,15,17,4,1,0,0,draw
2020-21,2020-09-19,Villarreal,Eibar,2,1,0,0,14,12,8,4,4,3,5,12,1,1,0,0,home_win
2020-21,2020-09-19,Getafe,Osasuna,1,0,0,0,7,10,1,3,4,1,19,13,4,2,0,0,home_win
2020-21,2020-09-19,Celta,Valencia,2,1,1,0,23,9,6,3,6,6,12,13,3,1,0,0,home_win
2020-21,2020-09-20,Huesca,Cadiz,0,2,0,1,4,6,0,4,2,1,18,23,3,3,0,0,away_win
2020-21,2020-09-20,Betis,Valladolid,2,0,2,0,16,9,6,2,5,3,18,10,3,0,0,0,home_win
2020-21,2020-09-20,Granada,Alaves,2,1,1,1,10,5,3,3,4,4,9,12,0,3,0,0,home_win
2020-21,2020-09-20,Sociedad,Real Madrid,0,0,0,0,6,16,1,4,1,11,17,12,2,2,0,0,draw
2020-21,2020-09-26,Elche,Sociedad,0,3,0,0,5,27,2,7,2,11,11,12,3,1,0,0,away_win
2020-21,2020-09-26,Alaves,Getafe,0,0,0,0,9,11,0,4,1,5,13,13,2,2,0,0,draw
2020-21,2020-09-26,Valencia,Huesca,1,1,1,0,5,17,2,4,4,4,14,20,0,1,0,0,draw
2020-21,2020-09-26,Betis,Real Madrid,2,3,2,1,15,11,5,4,8,3,9,10,5,2,1,0,away_win
2020-21,2020-09-27,Barcelona,Villarreal,4,0,4,0,17,5,9,1,8,4,9,10,0,1,0,0,home_win
2020-21,2020-09-27,Valladolid,Celta,1,1,0,1,10,5,4,1,4,1,26,18,3,4,0,0,draw
2020-21,2020-09-27,Cadiz,Sevilla,1,3,0,0,12,14,5,5,6,5,9,14,4,2,0,0,away_win
2020-21,2020-09-27,Osasuna,Levante,1,3,1,1,9,11,4,5,3,7,15,16,2,0,0,0,away_win
2020-21,2020-09-27,Eibar,Ath Bilbao,1,2,0,1,7,9,1,5,5,4,15,12,1,0,0,0,away_win
2020-21,2020-09-27,Ath Madrid,Granada,6,1,1,0,17,11,10,6,1,1,16,14,3,1,0,0,home_win
2020-21,2020-09-29,Getafe,Betis,3,0,3,0,8,10,4,2,1,4,15,17,4,4,0,1,home_win
2020-21,2020-09-29,Sociedad,Valencia,0,1,0,0,11,9,3,5,9,3,16,15,1,5,0,0,away_win
2020-21,2020-09-30,Eibar,Elche,0,1,0,1,12,5,4,2,3,2,9,14,2,2,0,0,away_win
2020-21,2020-09-30,Real Madrid,Valladolid,1,0,0,0,15,11,5,5,4,7,11,7,2,1,0,0,home_win
2020-21,2020-09-30,Huesca,Ath Madrid,0,0,0,0,9,16,3,2,5,7,13,10,1,0,0,0,draw
2020-21,2020-09-30,Villarreal,Alaves,3,1,2,1,10,8,6,3,2,0,11,13,0,2,0,0,home_win
2020-21,2020-10-01,Celta,Barcelona,0,3,0,1,10,6,3,3,3,7,22,10,5,5,0,1,away_win
2020-21,2020-10-01,Ath Bilbao,Cadiz,0,1,0,0,13,3,4,1,5,2,15,16,3,5,0,2,away_win
2020-21,2020-10-01,Sevilla,Levante,1,0,0,0,16,3,2,1,2,4,14,17,5,2,0,0,home_win
